bin_info	binsize	mean_coverage	normalized_coverage	baseline_mean	baseline_std	baseline_mad
chr12:112915435-112915554:PTPN11	120	249.1233	0.4664	0.4664	0.0340	0.0242
chr12:112915621-112915860:PTPN11	240	388.9136	0.7687	0.7687	0.0234	0.0124
chr12:112919824-112920063:PTPN11	240	300.9964	0.6004	0.6004	0.0168	0.0125
chr12:112924263-112924742:PTPN11	480	330.1477	0.6570	0.6570	0.0320	0.0246
chr12:112926221-112926340:PTPN11	120	274.2330	0.5320	0.5320	0.0525	0.0451
chr12:112926784-112927023:PTPN11	240	303.5741	0.6005	0.6005	0.0439	0.0325
chr12:112939944-112940063:PTPN11	120	182.7125	0.3352	0.3352	0.0281	0.0238
chr12:112942474-112942593:PTPN11	120	204.0835	0.3750	0.3750	0.0240	0.0165
chr12:115109637-115110116:TBX3	480	549.0481	1.0608	1.0608	0.0338	0.0290
chr12:115111946-115112665:TBX3	720	538.7879	1.0618	1.0618	0.0590	0.0452
chr12:115114077-115114316:TBX3	240	509.2686	1.0071	1.0071	0.0414	0.0381
chr12:115115364-115115483:TBX3	120	387.5008	0.7612	0.7612	0.0361	0.0264
chr12:115117263-115117502:TBX3	240	418.5957	0.8287	0.8287	0.0332	0.0279
chr12:115117688-115117807:TBX3	120	323.0050	0.6367	0.6367	0.0268	0.0209
chr12:115118638-115118997:TBX3	360	551.6964	1.0901	1.0901	0.0513	0.0346
chr12:115120572-115121051:TBX3	480	543.1861	1.0761	1.0761	0.0569	0.0371
chr12:120534218-120535177:RAB35	960	555.9731	1.0986	1.0986	0.0531	0.0433
chr12:120536558-120537016:RAB35	459	587.7024	1.1437	1.1437	0.0324	0.0254
chr12:120541572-120541811:RAB35	240	428.3810	0.8544	0.8544	0.0410	0.0310
chr12:120546186-120546305:RAB35	120	360.3172	0.7090	0.7090	0.0393	0.0319
chr12:120554369-120554488:RAB35	120	152.3595	0.2788	0.2788	0.0351	0.0301
chr12:120783355-120783474:MSI1	120	270.2569	0.5235	0.5235	0.0442	0.0357
chr12:120783912-120784151:MSI1	240	505.7016	0.9973	0.9973	0.0503	0.0377
chr12:120785224-120785343:MSI1	120	223.8572	0.4078	0.4078	0.0287	0.0207
chr12:120789116-120789235:MSI1	120	342.3319	0.6653	0.6653	0.0370	0.0300
chr12:120791083-120791202:MSI1	120	302.0583	0.5966	0.5966	0.0242	0.0192
chr12:120794704-120794823:MSI1	120	357.8010	0.7007	0.7007	0.0368	0.0349
chr12:120795600-120795719:MSI1	120	346.6207	0.6861	0.6861	0.0331	0.0233
chr12:120796773-120796892:MSI1	120	279.2037	0.5319	0.5319	0.0330	0.0240
chr12:120800833-120800952:MSI1	120	242.3116	0.4455	0.4455	0.0331	0.0293
chr12:120802478-120802597:MSI1	120	188.2591	0.3414	0.3414	0.0223	0.0152
chr12:120805793-120805912:MSI1	120	319.4667	0.6214	0.6214	0.0247	0.0197
chr12:120805976-120806095:MSI1	120	224.3113	0.4105	0.4105	0.0370	0.0274
chr12:120806597-120806716:MSI1	120	190.4452	0.3446	0.3446	0.0411	0.0245
chr12:120806861-120806979:MSI1	119	316.7935	0.6290	0.6290	0.0994	0.0764
chr12:121416555-121416914:HNF1A	360	516.4173	1.0139	1.0139	0.0484	0.0362
chr12:121426616-121426855:HNF1A	240	381.4104	0.7557	0.7557	0.0447	0.0364
chr12:121431297-121431536:HNF1A	240	361.2216	0.7193	0.7193	0.0473	0.0326
chr12:121431908-121432267:HNF1A	360	475.9989	0.9425	0.9425	0.0653	0.0560
chr12:121434029-121434268:HNF1A	240	467.0614	0.9250	0.9250	0.0738	0.0689
chr12:121434300-121434658:HNF1A	359	475.1302	0.9490	0.9490	0.0464	0.0314
chr12:121434816-121435055:HNF1A	240	552.6187	1.0924	1.0924	0.0618	0.0451
chr12:121435253-121435492:HNF1A	240	496.7739	0.9870	0.9870	0.0357	0.0240
chr12:121437028-121437386:HNF1A	359	498.6125	0.9852	0.9852	0.0588	0.0474
chr12:121437405-121437524:HNF1A	120	390.9716	0.7727	0.7727	0.0493	0.0393
chr12:121438812-121439051:HNF1A	240	451.9488	0.8949	0.8949	0.0546	0.0440
chr12:123868691-123868810:SETD8	120	247.1488	0.4640	0.4640	0.0517	0.0340
chr12:123873906-123874024:SETD8	119	234.3631	0.4384	0.4384	0.0728	0.0541
chr12:123874027-123874146:SETD8	120	310.6852	0.6096	0.6096	0.0702	0.0505
chr12:123875135-123875374:SETD8	240	436.5641	0.8614	0.8614	0.0265	0.0193
chr12:123879584-123879823:SETD8	240	473.4755	0.9391	0.9391	0.0342	0.0222
chr12:123880876-123880995:SETD8	120	342.6962	0.6758	0.6758	0.0453	0.0377
chr12:123888090-123888209:SETD8	120	323.3292	0.6391	0.6391	0.0416	0.0351
chr12:123889407-123889646:SETD8	240	338.9200	0.6739	0.6739	0.0425	0.0322
chr12:123892026-123892265:SETD8	240	389.3197	0.7722	0.7722	0.0547	0.0430
chr12:133201280-133201399:POLE	120	387.2164	0.7665	0.7665	0.0320	0.0236
chr12:133201476-133201595:POLE	120	431.3277	0.8447	0.8447	0.0437	0.0357
chr12:133202174-133202413:POLE	240	505.4412	0.9936	0.9936	0.0588	0.0499
chr12:133202684-133202923:POLE	240	644.7396	1.2454	1.2454	0.0438	0.0329
chr12:133208878-133209117:POLE	240	495.7759	0.9869	0.9869	0.0491	0.0415
chr12:133209196-133209435:POLE	240	512.9059	1.0149	1.0149	0.0490	0.0355
chr12:133210749-133210988:POLE	240	677.0057	1.2744	1.2744	0.0274	0.0218
chr12:133212425-133212664:POLE	240	662.6242	1.2607	1.2607	0.0301	0.0239
chr12:133214543-133214782:POLE	240	434.4022	0.8672	0.8672	0.0338	0.0250
chr12:133215678-133215917:POLE	240	542.7610	1.0810	1.0810	0.0628	0.0480
chr12:133218216-133218455:POLE	240	520.5535	1.0342	1.0342	0.0509	0.0303
chr12:133218754-133218993:POLE	240	650.7655	1.2701	1.2701	0.0263	0.0187
chr12:133219084-133219323:POLE	240	646.0652	1.2479	1.2479	0.0290	0.0244
chr12:133219375-133219614:POLE	240	724.4312	1.3275	1.3275	0.0382	0.0315
chr12:133219803-133219922:POLE	120	521.5603	1.0420	1.0420	0.0584	0.0451
chr12:133219950-133220189:POLE	240	653.8514	1.2577	1.2577	0.0278	0.0226
chr12:133220374-133220613:POLE	240	484.4640	0.9549	0.9549	0.0383	0.0263
chr12:133225467-133225706:POLE	240	559.3961	1.1036	1.1036	0.0487	0.0428
chr12:133225877-133226116:POLE	240	607.7810	1.1921	1.1921	0.0491	0.0366
chr12:133226249-133226488:POLE	240	623.4802	1.2214	1.2214	0.0227	0.0156
chr12:133233663-133233902:POLE	240	491.8516	0.9869	0.9869	0.0420	0.0370
chr12:133233916-133234035:POLE	120	476.5560	0.9587	0.9587	0.0305	0.0252
chr12:133234445-133234564:POLE	120	552.4838	1.1034	1.1034	0.0351	0.0269
chr12:133235868-133236107:POLE	240	589.4580	1.1700	1.1700	0.0553	0.0391
chr12:133237533-133237772:POLE	240	654.2166	1.2679	1.2679	0.0279	0.0190
chr12:133238072-133238311:POLE	240	556.9406	1.0868	1.0868	0.0448	0.0378
chr12:133240542-133240781:POLE	240	608.4211	1.1945	1.1945	0.0484	0.0358
chr12:133240943-133241062:POLE	120	399.3781	0.7914	0.7914	0.0455	0.0350
chr12:133241843-133242082:POLE	240	557.0753	1.1135	1.1135	0.0216	0.0162
chr12:133244042-133244281:POLE	240	535.0617	1.0461	1.0461	0.0301	0.0231
chr12:133244895-133245134:POLE	240	648.9363	1.2347	1.2347	0.0175	0.0087
chr12:133245212-133245331:POLE	120	583.1377	1.1639	1.1639	0.0481	0.0390
chr12:133245342-133245581:POLE	240	613.2410	1.2065	1.2065	0.0461	0.0310
chr12:133248795-133248914:POLE	120	575.7770	1.1413	1.1413	0.0468	0.0357
chr12:133249200-133249439:POLE	240	555.6623	1.0978	1.0978	0.0369	0.0257
chr12:133249747-133249866:POLE	120	367.5225	0.7263	0.7263	0.0343	0.0285
chr12:133250108-133250347:POLE	240	651.3662	1.2586	1.2586	0.0336	0.0245
chr12:133251924-133252163:POLE	240	671.6169	1.2817	1.2817	0.0338	0.0281
chr12:133252304-133252423:POLE	120	452.5955	0.8964	0.8964	0.0295	0.0235
chr12:133252675-133252794:POLE	120	494.8206	0.9833	0.9833	0.0581	0.0404
chr12:133253126-133253245:POLE	120	483.3044	0.9646	0.9646	0.0484	0.0357
chr12:133253930-133254049:POLE	120	518.3536	1.0290	1.0290	0.0338	0.0266
chr12:133254115-133254354:POLE	240	559.2947	1.0965	1.0965	0.0378	0.0300
chr12:133256040-133256279:POLE	240	598.9742	1.1858	1.1858	0.0344	0.0258
chr12:133256527-133256646:POLE	120	558.4798	1.1119	1.1119	0.0654	0.0464
chr12:133256727-133256846:POLE	120	405.9472	0.8059	0.8059	0.0351	0.0300
chr12:133257174-133257293:POLE	120	420.0845	0.8341	0.8341	0.0494	0.0389
chr12:133257675-133257914:POLE	240	706.3816	1.3031	1.3031	0.0345	0.0227
chr12:133263811-133263930:POLE	120	356.9674	0.7102	0.7102	0.0687	0.0593
chr13:21548956-21549555:LATS2	600	649.3272	1.2716	1.2716	0.0259	0.0207
chr13:21553823-21553942:LATS2	120	350.1476	0.6909	0.6909	0.0367	0.0323
chr13:21555576-21555815:LATS2	240	451.0009	0.8936	0.8936	0.0300	0.0255
chr13:21557354-21557953:LATS2	600	598.7388	1.2061	1.2061	0.0280	0.0256
chr13:21561964-21562443:LATS2	480	541.7715	1.0780	1.0780	0.0411	0.0336
chr13:21562522-21563480:LATS2	959	521.2888	1.0200	1.0200	0.0309	0.0243
chr13:21565358-21565597:LATS2	240	521.6120	1.0592	1.0592	0.0428	0.0334
chr13:21619815-21620174:LATS2	360	614.3637	1.2003	1.2003	0.0281	0.0219
chr13:26828744-26828983:CDK8	240	367.3118	0.7301	0.7301	0.0454	0.0345
chr13:26898874-26898993:CDK8	120	346.8386	0.6879	0.6879	0.0477	0.0368
chr13:26911682-26911801:CDK8	120	225.8384	0.4036	0.4036	0.0248	0.0185
chr13:26923205-26923324:CDK8	120	425.4718	0.8441	0.8441	0.0469	0.0387
chr13:26927827-26928066:CDK8	240	541.5793	1.0826	1.0826	0.0599	0.0427
chr13:26956920-26957039:CDK8	120	366.9965	0.7282	0.7282	0.0549	0.0440
chr13:26959294-26959533:CDK8	240	503.9043	1.0043	1.0043	0.0632	0.0479
chr13:26967480-26967719:CDK8	240	433.6878	0.8761	0.8761	0.0492	0.0409
chr13:26970397-26970516:CDK8	120	287.8540	0.5631	0.5631	0.0724	0.0640
chr13:26971266-26971385:CDK8	120	340.0481	0.6731	0.6731	0.0412	0.0390
chr13:26974579-26974698:CDK8	120	413.9974	0.8060	0.8060	0.0446	0.0402
chr13:26975386-26975505:CDK8	120	651.9288	1.2713	1.2713	0.0294	0.0212
chr13:26975563-26975802:CDK8	240	581.7322	1.1476	1.1476	0.0515	0.0436
chr13:26978037-26978276:CDK8	240	606.2170	1.2047	1.2047	0.0569	0.0464
chr13:28578130-28578369:FLT3	240	625.0419	1.2382	1.2382	0.0390	0.0286
chr13:28588582-28588701:FLT3	120	367.8094	0.7338	0.7338	0.0485	0.0364
chr13:28589284-28589403:FLT3	120	468.6752	0.9293	0.9293	0.0522	0.0463
chr13:28589723-28589842:FLT3	120	385.9672	0.7664	0.7664	0.0450	0.0320
chr13:28592545-28592784:FLT3	240	503.6776	1.0095	1.0095	0.0336	0.0230
chr13:28597431-28597670:FLT3	240	698.0912	1.3093	1.3093	0.0621	0.0506
chr13:28598979-28599098:FLT3	120	400.6681	0.7946	0.7946	0.0440	0.0300
chr13:28601182-28601421:FLT3	240	574.4751	1.1373	1.1373	0.0627	0.0576
chr13:28602310-28602429:FLT3	120	355.4893	0.6988	0.6988	0.0187	0.0151
chr13:28608017-28608136:FLT3	120	553.4500	1.0957	1.0957	0.0382	0.0285
chr13:28608166-28608405:FLT3	240	672.2822	1.2701	1.2701	0.0330	0.0250
chr13:28608431-28608550:FLT3	120	627.2894	1.2398	1.2398	0.0377	0.0245
chr13:28609601-28609840:FLT3	240	565.2046	1.1068	1.1068	0.0435	0.0351
chr13:28610067-28610186:FLT3	120	415.1755	0.8323	0.8323	0.0291	0.0257
chr13:28611314-28611433:FLT3	120	384.7207	0.7564	0.7564	0.0317	0.0230
chr13:28622377-28622616:FLT3	240	512.8862	1.0301	1.0301	0.0432	0.0396
chr13:28623478-28623717:FLT3	240	714.8491	1.3164	1.3164	0.0379	0.0257
chr13:28623722-28623961:FLT3	240	699.4600	1.3042	1.3042	0.0521	0.0389
chr13:28624176-28624415:FLT3	240	485.0774	0.9680	0.9680	0.0448	0.0326
chr13:28626627-28626866:FLT3	240	433.4458	0.8596	0.8596	0.0320	0.0232
chr13:28631482-28631601:FLT3	120	377.7951	0.7559	0.7559	0.0421	0.0285
chr13:28635985-28636224:FLT3	240	499.8062	0.9832	0.9832	0.0383	0.0314
chr13:28644569-28644808:FLT3	240	443.2859	0.8687	0.8687	0.0369	0.0299
chr13:28674566-28674685:FLT3	120	179.2956	0.3259	0.3259	0.0341	0.0183
chr13:28877285-28877524:FLT1	240	558.7764	1.1054	1.1054	0.0495	0.0385
chr13:28880802-28880921:FLT1	120	437.5775	0.8705	0.8705	0.0354	0.0261
chr13:28882963-28883082:FLT1	120	420.7976	0.8381	0.8381	0.0533	0.0436
chr13:28885678-28885917:FLT1	240	506.8171	0.9941	0.9941	0.0368	0.0271
chr13:28886123-28886242:FLT1	120	384.5717	0.7652	0.7652	0.0342	0.0211
chr13:28891625-28891744:FLT1	120	296.9063	0.5953	0.5953	0.0203	0.0175
chr13:28893556-28893675:FLT1	120	370.6976	0.7337	0.7337	0.0476	0.0384
chr13:28895541-28895780:FLT1	240	588.3644	1.1721	1.1721	0.0500	0.0433
chr13:28896388-28896507:FLT1	120	461.1763	0.9317	0.9317	0.0440	0.0370
chr13:28896886-28897125:FLT1	240	772.5597	1.4034	1.4034	0.0349	0.0250
chr13:28901584-28901703:FLT1	120	404.1969	0.8060	0.8060	0.0444	0.0289
chr13:28903749-28903868:FLT1	120	543.9795	1.0857	1.0857	0.0402	0.0261
chr13:28908155-28908274:FLT1	120	470.2006	0.9413	0.9413	0.0583	0.0325
chr13:28913267-28913505:FLT1	239	635.3620	1.2382	1.2382	0.0453	0.0332
chr13:28919575-28919694:FLT1	120	383.7376	0.7688	0.7688	0.0257	0.0202
chr13:28931637-28931876:FLT1	240	691.3618	1.2845	1.2845	0.0326	0.0232
chr13:28942179-28942298:FLT1	120	344.0848	0.6852	0.6852	0.0712	0.0525
chr13:28942568-28942698:FLT1	131	680.2813	1.2866	1.2866	0.0517	0.0437
chr13:28958975-28959214:FLT1	240	606.2956	1.2082	1.2082	0.0585	0.0512
chr13:28959596-28959835:FLT1	240	642.2335	1.2584	1.2584	0.0237	0.0149
chr13:28959921-28964359:FLT1	4439	771.1080	1.3978	1.3978	0.0253	0.0206
chr13:28971092-28971211:FLT1	120	508.2928	1.0041	1.0041	0.0447	0.0370
chr13:28973158-28973277:FLT1	120	421.1912	0.8356	0.8356	0.0376	0.0297
chr13:28979914-28980033:FLT1	120	493.9614	0.9891	0.9891	0.0423	0.0387
chr13:29001256-29001495:FLT1	240	618.6598	1.2303	1.2303	0.0497	0.0361
chr13:29001854-29002093:FLT1	240	520.4575	1.0240	1.0240	0.0536	0.0455
chr13:29004186-29004305:FLT1	120	541.9132	1.0711	1.0711	0.0658	0.0519
chr13:29005240-29005479:FLT1	240	588.6450	1.1552	1.1552	0.0380	0.0274
chr13:29007905-29008144:FLT1	240	624.8386	1.2334	1.2334	0.0235	0.0229
chr13:29008156-29008395:FLT1	240	724.6039	1.3116	1.3116	0.0341	0.0283
chr13:29012301-29012540:FLT1	240	533.0005	1.0429	1.0429	0.0371	0.0304
chr13:29041033-29041272:FLT1	240	725.4683	1.3356	1.3356	0.0588	0.0504
chr13:29041647-29041766:FLT1	120	427.2496	0.8517	0.8517	0.0556	0.0392
chr13:29068889-29069008:FLT1	120	307.9475	0.6152	0.6152	0.0247	0.0195
chr13:32890482-32891038:BRCA2,BRCA2.intron.2	557	848.5040	1.5558	1.5558	0.0663	0.0623
chr13:32891339-32892598:BRCA2.intron.2	1260	820.5437	1.4942	1.4942	0.0716	0.0448
chr13:32892839-32893493:BRCA2,BRCA2.intron.2	655	793.7486	1.4614	1.4614	0.1141	0.1022
chr13:32899207-32899326:BRCA2	120	398.4284	0.7846	0.7846	0.0469	0.0344
chr13:32900203-32900322:BRCA2	120	486.0643	0.9556	0.9556	0.0387	0.0324
chr13:32900339-32900458:BRCA2	120	583.7844	1.1530	1.1530	0.0685	0.0426
chr13:32900634-32900843:BRCA2	210	426.0731	0.8298	0.8298	0.0373	0.0295
chr13:32903485-32903724:BRCA2	240	496.3125	0.9791	0.9791	0.0506	0.0346
chr13:32904992-32905231:BRCA2	240	642.7840	1.2451	1.2451	0.0542	0.0384
chr13:32906367-32907566:BRCA2	1200	723.9241	1.3198	1.3198	0.0534	0.0401
chr13:32910348-32915387:BRCA2	5040	721.2547	1.3061	1.3061	0.0418	0.0338
chr13:32918683-32918802:BRCA2	120	394.3918	0.7862	0.7862	0.0758	0.0649
chr13:32920879-32921118:BRCA2	240	486.3566	0.9669	0.9669	0.0975	0.0675
chr13:32929009-32929488:BRCA2	480	640.0295	1.2515	1.2515	0.0440	0.0370
chr13:32930536-32930775:BRCA2	240	558.3437	1.1010	1.1010	0.0537	0.0343
chr13:32931853-32932092:BRCA2	240	546.6043	1.0880	1.0880	0.0636	0.0450
chr13:32936626-32936865:BRCA2	240	506.9818	0.9963	0.9963	0.0531	0.0365
chr13:32937314-32937673:BRCA2	360	570.7419	1.1217	1.1217	0.0479	0.0350
chr13:32944497-32944736:BRCA2	240	448.1949	0.8821	0.8821	0.0529	0.0385
chr13:32945045-32945284:BRCA2	240	484.2321	0.9623	0.9623	0.0577	0.0423
chr13:32950748-32950987:BRCA2	240	512.1667	1.0180	1.0180	0.0684	0.0528
chr13:32953434-32953673:BRCA2	240	662.5690	1.2590	1.2590	0.0305	0.0222
chr13:32953849-32954088:BRCA2	240	635.2165	1.2570	1.2570	0.0388	0.0313
chr13:32954094-32954333:BRCA2	240	661.2316	1.2470	1.2470	0.0235	0.0202
chr13:32968768-32969127:BRCA2	360	683.9386	1.2880	1.2880	0.0402	0.0344
chr13:32970989-32971228:BRCA2	240	451.0274	0.9016	0.9016	0.0573	0.0446
chr13:32972243-32972962:BRCA2	720	661.5689	1.2607	1.2607	0.0244	0.0200
chr13:41133609-41135048:FOXO1	1440	643.6282	1.2633	1.2633	0.0219	0.0186
chr13:41239683-41239922:FOXO1	240	467.9432	0.9347	0.9347	0.0531	0.0430
chr13:41239968-41240446:FOXO1	479	536.1062	1.0682	1.0682	0.0842	0.0709
chr13:48877979-48878097:RB1	119	518.2986	1.0379	1.0379	0.0634	0.0511
chr13:48878115-48878234:RB1	120	403.8897	0.8035	0.8035	0.0529	0.0451
chr13:48881360-48881599:RB1	240	297.1264	0.5891	0.5891	0.0459	0.0395
chr13:48916733-48916852:RB1	120	184.2568	0.3343	0.3343	0.0318	0.0217
chr13:48919156-48919395:RB1	240	287.8852	0.5712	0.5712	0.0504	0.0418
chr13:48921921-48922040:RB1	120	222.1132	0.4016	0.4016	0.0388	0.0307
chr13:48923066-48923185:RB1	120	186.0946	0.3391	0.3391	0.0344	0.0233
chr13:48934149-48934268:RB1	120	238.7088	0.4273	0.4273	0.0294	0.0217
chr13:48936903-48937142:RB1	240	273.7290	0.5281	0.5281	0.0538	0.0516
chr13:48939009-48939128:RB1	120	426.2207	0.8531	0.8531	0.1171	0.1019
chr13:48941625-48941744:RB1	120	488.7987	0.9738	0.9738	0.0940	0.0730
chr13:48942642-48942761:RB1	120	191.9263	0.3528	0.3528	0.0253	0.0209
chr13:48947525-48947644:RB1	120	183.1572	0.3356	0.3356	0.0302	0.0191
chr13:48951052-48951171:RB1	120	176.4736	0.3172	0.3172	0.0152	0.0112
chr13:48953699-48953818:RB1	120	243.0095	0.4539	0.4539	0.0440	0.0339
chr13:48954145-48954264:RB1	120	186.4133	0.3439	0.3439	0.0542	0.0440
chr13:48954279-48954398:RB1	120	244.1576	0.4671	0.4671	0.0815	0.0686
chr13:48955361-48955600:RB1	240	386.6289	0.7724	0.7724	0.0909	0.0806
chr13:49027069-49027248:RB1	180	410.7179	0.8196	0.8196	0.0476	0.0403
chr13:49030287-49030525:RB1	239	465.6420	0.9160	0.9160	0.0510	0.0399
chr13:49033777-49034016:RB1	240	250.1162	0.4631	0.4631	0.0423	0.0235
chr13:49037859-49037978:RB1	120	210.7412	0.3850	0.3850	0.0194	0.0151
chr13:49039131-49039250:RB1	120	178.9341	0.3288	0.3288	0.0287	0.0190
chr13:49039303-49039542:RB1	240	309.2537	0.6099	0.6099	0.0333	0.0267
chr13:49047452-49047571:RB1	120	152.5904	0.2795	0.2795	0.0254	0.0223
chr13:49050789-49051028:RB1	240	238.6548	0.4288	0.4288	0.0252	0.0182
chr13:49051456-49051575:RB1	120	168.1911	0.3080	0.3080	0.0317	0.0269
chr13:49054111-49054230:RB1	120	275.9158	0.5389	0.5389	0.0542	0.0444
chr13:49280934-49282013:CYSLTR2	1080	665.4967	1.2672	1.2672	0.0302	0.0278
chr13:73333915-73334034:DIS3	120	361.2177	0.6998	0.6998	0.0208	0.0164
chr13:73334608-73334847:DIS3	240	501.9355	0.9671	0.9671	0.0388	0.0273
chr13:73335460-73335699:DIS3	240	543.6966	1.0653	1.0653	0.0481	0.0375
chr13:73335749-73335988:DIS3	240	603.5533	1.1872	1.1872	0.0604	0.0417
chr13:73336048-73336287:DIS3	240	538.2318	1.0647	1.0647	0.0576	0.0461
chr13:73337548-73337787:DIS3	240	650.1262	1.2461	1.2461	0.0558	0.0512
chr13:73340093-73340212:DIS3	120	343.7463	0.6757	0.6757	0.0422	0.0352
chr13:73342867-73343106:DIS3	240	408.4099	0.8062	0.8062	0.0502	0.0378
chr13:73345025-73345144:DIS3	120	421.6428	0.8372	0.8372	0.0787	0.0648
chr13:73345192-73345311:DIS3	120	408.0694	0.8077	0.8077	0.0453	0.0349
chr13:73345924-73346043:DIS3	120	458.7633	0.8993	0.8993	0.0533	0.0420
chr13:73346296-73346415:DIS3	120	260.9574	0.4979	0.4979	0.0645	0.0520
chr13:73346784-73347023:DIS3	240	500.7395	0.9866	0.9866	0.0699	0.0619
chr13:73347771-73348010:DIS3	240	538.0277	1.0532	1.0532	0.0602	0.0436
chr13:73348081-73348200:DIS3	120	332.3348	0.6542	0.6542	0.0394	0.0278
chr13:73349312-73349551:DIS3	240	514.1240	1.0128	1.0128	0.0540	0.0444
chr13:73350027-73350266:DIS3	240	548.6139	1.0910	1.0910	0.0440	0.0306
chr13:73351535-73351654:DIS3	120	395.7496	0.7892	0.7892	0.0636	0.0541
chr13:73352302-73352541:DIS3	240	579.9194	1.1375	1.1375	0.0716	0.0611
chr13:73354943-73355182:DIS3	240	407.0551	0.8008	0.8008	0.0446	0.0338
chr13:73355401-73355520:DIS3	120	394.6917	0.7871	0.7871	0.0579	0.0502
chr13:73355737-73355976:DIS3	240	571.6129	1.1388	1.1388	0.0755	0.0611
chr13:102375130-102375369:FGF14	240	462.8664	0.8881	0.8881	0.0179	0.0164
chr13:102378941-102379180:FGF14	240	436.0004	0.8672	0.8672	0.0579	0.0524
chr13:102521067-102521186:FGF14	120	236.9350	0.4357	0.4357	0.0383	0.0291
chr13:102527531-102527650:FGF14	120	299.4998	0.5875	0.5875	0.0363	0.0249
chr13:102568780-102569019:FGF14	240	442.2314	0.8817	0.8817	0.0509	0.0239
chr13:103053805-103054044:FGF14	240	479.4671	0.9441	0.9441	0.0409	0.0338
chr13:103498601-103498720:ERCC5	120	489.3887	0.9718	0.9718	0.0521	0.0347
chr13:103504436-103504675:ERCC5	240	509.9085	1.0071	1.0071	0.0699	0.0535
chr13:103506105-103506224:ERCC5	120	557.6714	1.1103	1.1103	0.1024	0.1017
chr13:103506622-103506741:ERCC5	120	457.9817	0.9051	0.9051	0.0629	0.0450
chr13:103508372-103508491:ERCC5	120	475.4650	0.9482	0.9482	0.0844	0.0631
chr13:103510577-103510816:ERCC5	240	608.9481	1.2061	1.2061	0.0595	0.0558
chr13:103513841-103514080:ERCC5	240	558.7680	1.1023	1.1023	0.0674	0.0471
chr13:103514377-103515456:ERCC5	1080	785.3501	1.4007	1.4007	0.0222	0.0194
chr13:103517959-103518318:ERCC5	360	638.1249	1.2531	1.2531	0.0479	0.0396
chr13:103518552-103518791:ERCC5	240	551.2153	1.0972	1.0972	0.0700	0.0575
chr13:103518969-103519208:ERCC5	240	514.1448	1.0210	1.0210	0.0603	0.0505
chr13:103520415-103520654:ERCC5	240	513.5835	1.0224	1.0224	0.0925	0.0801
chr13:103524528-103524767:ERCC5	240	723.4693	1.3037	1.3037	0.0503	0.0370
chr13:103525591-103525710:ERCC5	120	511.0119	1.0072	1.0072	0.0660	0.0613
chr13:103527655-103528254:ERCC5	600	696.1544	1.2744	1.2744	0.0355	0.0332
chr13:110408594-110408713:IRS2	120	426.9837	0.8473	0.8473	0.0412	0.0376
chr13:110434351-110434470:IRS2	120	610.4190	1.2134	1.2134	0.0431	0.0312
chr13:110434476-110434587:IRS2	112	721.6929	1.3339	1.3339	0.0427	0.0306
chr13:110434596-110437151:IRS2	2556	791.2851	1.4512	1.4512	0.0613	0.0424
chr13:110437282-110438204:IRS2	923	779.8780	1.4421	1.4421	0.0906	0.0626
chr13:110438222-110438460:IRS2	239	568.5927	1.1235	1.1235	0.1050	0.0841
chr13:113863909-113864148:CUL4A	240	317.7165	0.6320	0.6320	0.0564	0.0451
chr13:113864285-113864404:CUL4A	120	278.6528	0.5401	0.5401	0.0368	0.0221
chr13:113873251-113873370:CUL4A	120	336.8130	0.6671	0.6671	0.0454	0.0319
chr13:113882265-113882384:CUL4A	120	287.8431	0.5666	0.5666	0.0253	0.0223
chr13:113883737-113883856:CUL4A	120	411.8811	0.8176	0.8176	0.0334	0.0282
chr13:113887441-113887680:CUL4A	240	479.5445	0.9415	0.9415	0.0280	0.0237
chr13:113888196-113888315:CUL4A	120	327.1775	0.6432	0.6432	0.0306	0.0247
chr13:113889359-113889478:CUL4A	120	279.2687	0.5481	0.5481	0.0525	0.0438
chr13:113891111-113891230:CUL4A	120	284.0025	0.5694	0.5694	0.0282	0.0187
chr13:113893747-113893866:CUL4A	120	375.4494	0.7413	0.7413	0.0431	0.0305
chr13:113897258-113897497:CUL4A	240	467.3786	0.9198	0.9198	0.0311	0.0214
chr13:113898716-113898835:CUL4A	120	395.2820	0.7888	0.7888	0.0453	0.0370
chr13:113899259-113899378:CUL4A	120	409.1869	0.8154	0.8154	0.0447	0.0383
chr13:113899449-113899568:CUL4A	120	414.5535	0.8233	0.8233	0.0285	0.0216
chr13:113900264-113900383:CUL4A	120	280.4367	0.5622	0.5622	0.0273	0.0215
chr13:113907393-113907512:CUL4A	120	298.9701	0.5840	0.5840	0.0230	0.0195
chr13:113909000-113909119:CUL4A	120	342.2548	0.6779	0.6779	0.0370	0.0339
chr13:113909233-113909472:CUL4A	240	480.5018	0.9476	0.9476	0.0370	0.0283
chr13:113914878-113915117:CUL4A	240	401.4327	0.7967	0.7967	0.0486	0.0401
chr13:113917789-113917908:CUL4A	120	234.0869	0.4232	0.4232	0.0189	0.0141
chr14:20811764-20811883:PARP2	120	452.6819	0.9012	0.9012	0.0613	0.0506
chr14:20813069-20813308:PARP2	240	572.3290	1.1383	1.1383	0.0449	0.0361
chr14:20813529-20813648:PARP2	120	411.3900	0.8171	0.8171	0.0484	0.0403
chr14:20814988-20815107:PARP2	120	367.3424	0.7275	0.7275	0.0332	0.0294
